motif_id,document_id,chapter_id,chapter_number,paragraph_id,paragraph_number,sentence_id,sentence_number,surface_text,motif_key,motif_type,subtype,char_start,char_end,start_token_id,end_token_id,start_token_number,end_token_number,priority,source,notes
hongloumeng_mo0013054,hongloumeng,hongloumeng_ch086,86,hongloumeng_p02338,24,hongloumeng_s035178,9,淚,motif_tears,情感身體,眼淚,10,11,hongloumeng_t0486752,hongloumeng_t0486752,7,7,90,motif_rule,還淚神話與情感表現。
hongloumeng_mo0013055,hongloumeng,hongloumeng_ch086,86,hongloumeng_p02338,24,hongloumeng_s035179,10,紫,motif_purple,顏色,紫色,0,1,hongloumeng_t0486755,hongloumeng_t0486755,1,1,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0013056,hongloumeng,hongloumeng_ch086,86,hongloumeng_p02338,24,hongloumeng_s035180,11,玉,motif_jade,物象,玉石,4,5,hongloumeng_t0486771,hongloumeng_t0486771,3,3,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013057,hongloumeng,hongloumeng_ch086,86,hongloumeng_p02338,24,hongloumeng_s035180,11,花,motif_flower,花木,泛花,19,20,hongloumeng_t0486781,hongloumeng_t0486781,13,13,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0013058,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02339,1,hongloumeng_s035183,1,玉,motif_jade,物象,玉石,3,4,hongloumeng_t0486813,hongloumeng_t0486813,3,3,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013059,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02339,1,hongloumeng_s035183,1,書,motif_book,文藝,書,20,21,hongloumeng_t0486826,hongloumeng_t0486826,16,16,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0013060,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02339,1,hongloumeng_s035184,2,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0486828,hongloumeng_t0486828,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013061,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02339,1,hongloumeng_s035184,2,茶,motif_tea,飲食,茶,6,7,hongloumeng_t0486833,hongloumeng_t0486833,6,6,70,motif_rule,日常、品味、空間交往。
hongloumeng_mo0013062,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02339,1,hongloumeng_s035184,2,書,motif_book,文藝,書,12,13,hongloumeng_t0486838,hongloumeng_t0486838,11,11,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0013063,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02340,2,hongloumeng_s035187,3,風,motif_wind,自然,風,10,11,hongloumeng_t0486874,hongloumeng_t0486874,7,7,70,motif_rule,
hongloumeng_mo0013064,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02340,2,hongloumeng_s035187,3,雨,motif_rain,自然,雨,12,13,hongloumeng_t0486874,hongloumeng_t0486874,7,7,70,motif_rule,
hongloumeng_mo0013065,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02340,2,hongloumeng_s035190,6,海棠,motif_haitang,花木,海棠,2,4,hongloumeng_t0486896,hongloumeng_t0486896,2,2,95,motif_rule,海棠社與女性才情相關。
hongloumeng_mo0013066,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02340,2,hongloumeng_s035191,7,花,motif_flower,花木,泛花,13,14,hongloumeng_t0486921,hongloumeng_t0486921,12,12,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0013067,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02340,2,hongloumeng_s035193,9,哭,motif_tears,情感身體,哭泣,11,12,hongloumeng_t0486957,hongloumeng_t0486957,9,9,70,motif_rule,情緒與身體反應。
hongloumeng_mo0013068,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02342,4,hongloumeng_s035199,1,風,motif_wind,自然,風,5,6,hongloumeng_t0487004,hongloumeng_t0487004,5,5,70,motif_rule,
hongloumeng_mo0013069,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02344,6,hongloumeng_s035207,1,月,motif_moon,自然,月,9,10,hongloumeng_t0487078,hongloumeng_t0487078,6,6,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0013070,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02344,6,hongloumeng_s035207,1,玉,motif_jade,物象,玉石,14,15,hongloumeng_t0487079,hongloumeng_t0487079,7,7,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013071,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02345,7,hongloumeng_s035210,1,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0487100,hongloumeng_t0487100,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013072,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02345,7,hongloumeng_s035215,6,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0487149,hongloumeng_t0487149,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013073,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02345,7,hongloumeng_s035215,6,書,motif_book,文藝,書,8,9,hongloumeng_t0487154,hongloumeng_t0487154,6,6,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0013074,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02345,7,hongloumeng_s035218,9,雪,motif_snow,自然,雪,6,7,hongloumeng_t0487195,hongloumeng_t0487195,6,6,85,motif_rule,潔白、寒冷、詩社場景。
hongloumeng_mo0013075,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02345,7,hongloumeng_s035218,9,茶,motif_tea,飲食,茶,10,11,hongloumeng_t0487197,hongloumeng_t0487197,8,8,70,motif_rule,日常、品味、空間交往。
hongloumeng_mo0013076,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02345,7,hongloumeng_s035219,10,菊花,motif_chrysanthemum,花木,菊花,6,8,hongloumeng_t0487212,hongloumeng_t0487212,5,5,90,motif_rule,詩社、季節、文人意象。
hongloumeng_mo0013077,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02345,7,hongloumeng_s035219,10,詩,motif_poetry,文藝,詩,8,9,hongloumeng_t0487212,hongloumeng_t0487212,5,5,80,motif_rule,詩社、才情、題詠。
hongloumeng_mo0013078,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02345,7,hongloumeng_s035219,10,玉,motif_jade,物象,玉石,12,13,hongloumeng_t0487215,hongloumeng_t0487215,8,8,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013079,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035225,1,風,motif_wind,自然,風,21,22,hongloumeng_t0487320,hongloumeng_t0487320,20,20,70,motif_rule,
hongloumeng_mo0013080,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035226,2,香,motif_fragrance,感官,香氣,12,13,hongloumeng_t0487340,hongloumeng_t0487340,10,10,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0013081,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035228,4,香,motif_fragrance,感官,香氣,7,8,hongloumeng_t0487356,hongloumeng_t0487356,7,7,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0013082,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035228,4,風,motif_wind,自然,風,8,9,hongloumeng_t0487356,hongloumeng_t0487356,7,7,70,motif_rule,
hongloumeng_mo0013083,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035229,5,香,motif_fragrance,感官,香氣,4,5,hongloumeng_t0487361,hongloumeng_t0487361,4,4,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0013084,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035230,6,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0487364,hongloumeng_t0487364,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013085,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035231,7,香,motif_fragrance,感官,香氣,5,6,hongloumeng_t0487369,hongloumeng_t0487369,3,3,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0013086,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035233,9,月,motif_moon,自然,月,16,17,hongloumeng_t0487387,hongloumeng_t0487387,13,13,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0013087,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035233,9,花,motif_flower,花木,泛花,25,26,hongloumeng_t0487394,hongloumeng_t0487394,20,20,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0013088,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035234,10,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0487398,hongloumeng_t0487398,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013089,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035235,11,花,motif_flower,花木,泛花,15,16,hongloumeng_t0487412,hongloumeng_t0487412,12,12,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0013090,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035235,11,香,motif_fragrance,感官,香氣,16,17,hongloumeng_t0487413,hongloumeng_t0487413,13,13,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0013091,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035238,14,花,motif_flower,花木,泛花,8,9,hongloumeng_t0487438,hongloumeng_t0487438,5,5,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0013092,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02346,8,hongloumeng_s035245,21,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0487513,hongloumeng_t0487513,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013093,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02347,9,hongloumeng_s035258,1,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0487670,hongloumeng_t0487670,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013094,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02347,9,hongloumeng_s035259,2,風,motif_wind,自然,風,16,17,hongloumeng_t0487692,hongloumeng_t0487692,15,15,70,motif_rule,
hongloumeng_mo0013095,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02347,9,hongloumeng_s035260,3,玉,motif_jade,物象,玉石,3,4,hongloumeng_t0487696,hongloumeng_t0487696,2,2,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013096,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02347,9,hongloumeng_s035262,5,花,motif_flower,花木,泛花,27,28,hongloumeng_t0487756,hongloumeng_t0487756,20,20,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0013097,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02347,9,hongloumeng_s035262,5,月,motif_moon,自然,月,29,30,hongloumeng_t0487756,hongloumeng_t0487756,20,20,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0013098,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02347,9,hongloumeng_s035264,7,香,motif_fragrance,感官,香氣,0,1,hongloumeng_t0487782,hongloumeng_t0487782,1,1,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0013099,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02347,9,hongloumeng_s035264,7,紅,motif_red,顏色,紅色,5,6,hongloumeng_t0487785,hongloumeng_t0487785,4,4,80,motif_rule,紅樓、女兒、繁華、情感色彩。
hongloumeng_mo0013100,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02347,9,hongloumeng_s035264,7,青,motif_green_blue,顏色,青色,7,8,hongloumeng_t0487786,hongloumeng_t0487786,5,5,70,motif_rule,服色、植物、空間色彩。
hongloumeng_mo0013101,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02347,9,hongloumeng_s035267,10,淚,motif_tears,情感身體,眼淚,16,17,hongloumeng_t0487830,hongloumeng_t0487830,13,13,90,motif_rule,還淚神話與情感表現。
hongloumeng_mo0013102,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035269,1,紫,motif_purple,顏色,紫色,0,1,hongloumeng_t0487846,hongloumeng_t0487846,1,1,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0013103,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035269,1,玉,motif_jade,物象,玉石,34,35,hongloumeng_t0487869,hongloumeng_t0487869,24,24,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013104,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035271,3,雪,motif_snow,自然,雪,4,5,hongloumeng_t0487899,hongloumeng_t0487899,4,4,85,motif_rule,潔白、寒冷、詩社場景。
hongloumeng_mo0013105,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035271,3,白,motif_white,顏色,白色,21,22,hongloumeng_t0487911,hongloumeng_t0487911,16,16,75,motif_rule,潔淨、喪亡、雪色等語境。
hongloumeng_mo0013106,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035271,3,青,motif_green_blue,顏色,青色,37,38,hongloumeng_t0487922,hongloumeng_t0487922,27,27,70,motif_rule,服色、植物、空間色彩。
hongloumeng_mo0013107,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035271,3,紫,motif_purple,顏色,紫色,39,40,hongloumeng_t0487923,hongloumeng_t0487923,28,28,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0013108,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035273,5,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0487931,hongloumeng_t0487931,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013109,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035275,7,紫,motif_purple,顏色,紫色,0,1,hongloumeng_t0487940,hongloumeng_t0487940,1,1,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0013110,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035277,9,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0487952,hongloumeng_t0487952,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013111,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035279,11,紫,motif_purple,顏色,紫色,0,1,hongloumeng_t0487979,hongloumeng_t0487979,1,1,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0013112,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035281,13,雪,motif_snow,自然,雪,9,10,hongloumeng_t0488006,hongloumeng_t0488006,9,9,85,motif_rule,潔白、寒冷、詩社場景。
hongloumeng_mo0013113,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035281,13,柳,motif_willow,花木,柳,12,13,hongloumeng_t0488008,hongloumeng_t0488008,11,11,75,motif_rule,春景、女性、離別意象。
hongloumeng_mo0013114,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035282,14,柳,motif_willow,花木,柳,0,1,hongloumeng_t0488017,hongloumeng_t0488017,1,1,75,motif_rule,春景、女性、離別意象。
hongloumeng_mo0013115,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035283,15,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0488039,hongloumeng_t0488039,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013116,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035284,16,病,motif_illness,身體,疾病,13,14,hongloumeng_t0488052,hongloumeng_t0488052,11,11,85,motif_rule,身體、命運、情感消耗。
hongloumeng_mo0013117,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035286,18,紅,motif_red,顏色,紅色,7,8,hongloumeng_t0488081,hongloumeng_t0488081,6,6,80,motif_rule,紅樓、女兒、繁華、情感色彩。
hongloumeng_mo0013118,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035287,19,紫,motif_purple,顏色,紫色,0,1,hongloumeng_t0488084,hongloumeng_t0488084,1,1,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0013119,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035291,23,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0488128,hongloumeng_t0488128,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013120,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035293,25,紫,motif_purple,顏色,紫色,0,1,hongloumeng_t0488161,hongloumeng_t0488161,1,1,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0013121,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035295,27,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0488170,hongloumeng_t0488170,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013122,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035297,29,紫,motif_purple,顏色,紫色,0,1,hongloumeng_t0488182,hongloumeng_t0488182,1,1,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0013123,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035298,30,病,motif_illness,身體,疾病,7,8,hongloumeng_t0488191,hongloumeng_t0488191,7,7,85,motif_rule,身體、命運、情感消耗。
hongloumeng_mo0013124,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02348,10,hongloumeng_s035299,31,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0488218,hongloumeng_t0488218,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013125,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035302,2,雪,motif_snow,自然,雪,0,1,hongloumeng_t0488244,hongloumeng_t0488244,1,1,85,motif_rule,潔白、寒冷、詩社場景。
hongloumeng_mo0013126,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035303,3,柳,motif_willow,花木,柳,1,2,hongloumeng_t0488254,hongloumeng_t0488254,2,2,75,motif_rule,春景、女性、離別意象。
hongloumeng_mo0013127,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035304,4,雪,motif_snow,自然,雪,0,1,hongloumeng_t0488279,hongloumeng_t0488279,1,1,85,motif_rule,潔白、寒冷、詩社場景。
hongloumeng_mo0013128,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035305,5,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0488287,hongloumeng_t0488287,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013129,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035305,5,雪,motif_snow,自然,雪,12,13,hongloumeng_t0488296,hongloumeng_t0488296,10,10,85,motif_rule,潔白、寒冷、詩社場景。
hongloumeng_mo0013130,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035306,6,雪,motif_snow,自然,雪,0,1,hongloumeng_t0488307,hongloumeng_t0488307,1,1,85,motif_rule,潔白、寒冷、詩社場景。
hongloumeng_mo0013131,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035307,7,雪,motif_snow,自然,雪,2,3,hongloumeng_t0488317,hongloumeng_t0488317,2,2,85,motif_rule,潔白、寒冷、詩社場景。
hongloumeng_mo0013132,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035307,7,玉,motif_jade,物象,玉石,6,7,hongloumeng_t0488320,hongloumeng_t0488320,5,5,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013133,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035307,7,玉,motif_jade,物象,玉石,21,22,hongloumeng_t0488330,hongloumeng_t0488330,15,15,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013134,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035308,8,香,motif_fragrance,感官,香氣,9,10,hongloumeng_t0488340,hongloumeng_t0488340,8,8,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0013135,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035309,9,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0488352,hongloumeng_t0488352,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013136,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035312,12,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0488371,hongloumeng_t0488371,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013137,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035314,14,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0488412,hongloumeng_t0488412,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0013138,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035315,15,紫,motif_purple,顏色,紫色,1,2,hongloumeng_t0488425,hongloumeng_t0488425,2,2,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0013139,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035315,15,香,motif_fragrance,感官,香氣,6,7,hongloumeng_t0488429,hongloumeng_t0488429,6,6,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0013140,hongloumeng,hongloumeng_ch087,87,hongloumeng_p02349,11,hongloumeng_s035316,16,紫,motif_purple,顏色,紫色,0,1,hongloumeng_t0488434,hongloumeng_t0488434,1,1,70,motif_rule,服色、身份、空間色彩。
